"partida_id","data","mandante","visitante","tecnico_mandante","tecnico_visitante","vencedor","arena","mandante_placar","visitante_placar","mandante_estado","visitante_estado","Ano","Ano do Campeonato","Jogo","Equipe","Mando","GP","GS","P","J","V","E","D","SG"
"5402","42519","Fluminense","Botafogo-RJ","L. Culpi","R. Gomes Raymundo","Fluminense","Estádio Municipal General Raulino de Oliveira","1","0","RJ","RJ","2016","2016","Fluminense x Botafogo-RJ","Fluminense","casa","1","0","3","1","1","0","0","1"
"5402","42519","Fluminense","Botafogo-RJ","L. Culpi","R. Gomes Raymundo","Fluminense","Estádio Municipal General Raulino de Oliveira","1","0","RJ","RJ","2016","2016","Fluminense x Botafogo-RJ","Botafogo-RJ","fora","0","1","0","1","0","0","1","-1"
"5403","42519","Vitoria","Atletico-MG","V. Carmo Mancini","M. de Oliveira Santos","-","Itaipava Arena Fonte Nova","1","1","BA","MG","2016","2016","Vitoria x Atletico-MG","Vitoria","casa","1","1","1","1","0","1","0","0"
"5403","42519","Vitoria","Atletico-MG","V. Carmo Mancini","M. de Oliveira Santos","-","Itaipava Arena Fonte Nova","1","1","BA","MG","2016","2016","Vitoria x Atletico-MG","Atletico-MG","fora","1","1","1","1","0","1","0","0"
"5404","42519","Sao Paulo","Palmeiras","E. Bauza","A. Stival","Sao Paulo"," Morumbi","1","0","SP","SP","2016","2016","Sao Paulo x Palmeiras","Sao Paulo","casa","1","0","3","1","1","0","0","1"
"5404","42519","Sao Paulo","Palmeiras","E. Bauza","A. Stival","Sao Paulo"," Morumbi","1","0","SP","SP","2016","2016","Sao Paulo x Palmeiras","Palmeiras","fora","0","1","0","1","0","0","1","-1"
"5405","42519","Gremio","Coritiba","R. Machado Marques","G. Kleina","Gremio","Arena do Grêmio","2","0","RS","PR","2016","2016","Gremio x Coritiba","Gremio","casa","2","0","3","1","1","0","0","2"
"5405","42519","Gremio","Coritiba","R. Machado Marques","G. Kleina","Gremio","Arena do Grêmio","2","0","RS","PR","2016","2016","Gremio x Coritiba","Coritiba","fora","0","2","0","1","0","0","1","-2"
"5406","42519","Santos","Internacional","D. Silvestre Júnior","A. Fucks","Internacional","Estádio Urbano Caldeira","0","1","SP","RS","2016","2016","Santos x Internacional","Santos","casa","0","1","0","1","0","0","1","-1"
"5406","42519","Santos","Internacional","D. Silvestre Júnior","A. Fucks","Internacional","Estádio Urbano Caldeira","0","1","SP","RS","2016","2016","Santos x Internacional","Internacional","fora","1","0","3","1","1","0","0","1"
"5407","42522","Internacional","Athletico-PR","A. Fucks","P. Autuori de Mello","Internacional","Estádio José Pinheiro Borda","1","0","RS","PR","2016","2016","Internacional x Athletico-PR","Internacional","casa","1","0","3","1","1","0","0","1"
"5407","42522","Internacional","Athletico-PR","A. Fucks","P. Autuori de Mello","Internacional","Estádio José Pinheiro Borda","1","0","RS","PR","2016","2016","Internacional x Athletico-PR","Athletico-PR","fora","0","1","0","1","0","0","1","-1"
"5410","42522","Coritiba","Chapecoense","G. Kleina","A. Ferreira","Chapecoense","Vila Capanema","3","4","PR","SC","2016","2016","Coritiba x Chapecoense","Coritiba","casa","3","4","0","1","0","0","1","-1"
"5410","42522","Coritiba","Chapecoense","G. Kleina","A. Ferreira","Chapecoense","Vila Capanema","3","4","PR","SC","2016","2016","Coritiba x Chapecoense","Chapecoense","fora","4","3","3","1","1","0","0","1"
"5409","42522","Santa Cruz","Sport","M. Mendes","O. de Oliveira Filho","Sport","Estádio do Arruda","0","1","PE","PE","2016","2016","Santa Cruz x Sport","Santa Cruz","casa","0","1","0","1","0","0","1","-1"
"5409","42522","Santa Cruz","Sport","M. Mendes","O. de Oliveira Filho","Sport","Estádio do Arruda","0","1","PE","PE","2016","2016","Santa Cruz x Sport","Sport","fora","1","0","3","1","1","0","0","1"
"5408","42522","Corinthians","Santos","A. Bacchi","D. Silvestre Júnior","Corinthians","Neo Química Arena","1","0","SP","SP","2016","2016","Corinthians x Santos","Corinthians","casa","1","0","3","1","1","0","0","1"
"5408","42522","Corinthians","Santos","A. Bacchi","D. Silvestre Júnior","Corinthians","Neo Química Arena","1","0","SP","SP","2016","2016","Corinthians x Santos","Santos","fora","0","1","0","1","0","0","1","-1"
"5411","42522","Atletico-MG","Fluminense","M. de Oliveira Santos","L. Culpi","-","Estádio Raimundo Sampaio","1","1","MG","RJ","2016","2016","Atletico-MG x Fluminense","Atletico-MG","casa","1","1","1","1","0","1","0","0"
"5411","42522","Atletico-MG","Fluminense","M. de Oliveira Santos","L. Culpi","-","Estádio Raimundo Sampaio","1","1","MG","RJ","2016","2016","Atletico-MG x Fluminense","Fluminense","fora","1","1","1","1","0","1","0","0"
"5413","42522","Botafogo-RJ","Cruzeiro","R. Gomes Raymundo","P. Gomes Bento","Cruzeiro","Estádio Nacional de Brasília","0","1","RJ","MG","2016","2016","Botafogo-RJ x Cruzeiro","Botafogo-RJ","casa","0","1","0","1","0","0","1","-1"
"5413","42522","Botafogo-RJ","Cruzeiro","R. Gomes Raymundo","P. Gomes Bento","Cruzeiro","Estádio Nacional de Brasília","0","1","RJ","MG","2016","2016","Botafogo-RJ x Cruzeiro","Cruzeiro","fora","1","0","3","1","1","0","0","1"
"5412","42522","Figueirense","Sao Paulo","V. Eutrópio","E. Bauza","Figueirense"," Orlando Scarpelli","1","0","SC","SP","2016","2016","Figueirense x Sao Paulo","Figueirense","casa","1","0","3","1","1","0","0","1"
"5412","42522","Figueirense","Sao Paulo","V. Eutrópio","E. Bauza","Figueirense"," Orlando Scarpelli","1","0","SC","SP","2016","2016","Figueirense x Sao Paulo","Sao Paulo","fora","0","1","0","1","0","0","1","-1"
"5414","42523","America-MG","Ponte Preta","C. Prates","E. Baptista","Ponte Preta","Estádio Raimundo Sampaio","1","2","MG","SP","2016","2016","America-MG x Ponte Preta","America-MG","casa","1","2","0","1","0","0","1","-1"
"5414","42523","America-MG","Ponte Preta","C. Prates","E. Baptista","Ponte Preta","Estádio Raimundo Sampaio","1","2","MG","SP","2016","2016","America-MG x Ponte Preta","Ponte Preta","fora","2","1","3","1","1","0","0","1"
"5416","42523","Flamengo","Vitoria","J. Mannarino","V. Carmo Mancini","Flamengo","Estádio Municipal General Raulino de Oliveira","1","0","RJ","BA","2016","2016","Flamengo x Vitoria","Flamengo","casa","1","0","3","1","1","0","0","1"
"5416","42523","Flamengo","Vitoria","J. Mannarino","V. Carmo Mancini","Flamengo","Estádio Municipal General Raulino de Oliveira","1","0","RJ","BA","2016","2016","Flamengo x Vitoria","Vitoria","fora","0","1","0","1","0","0","1","-1"
"5415","42523","Palmeiras","Gremio","A. Stival","R. Machado Marques","Palmeiras","Estádio Municipal Paulo Machado de Carvalho","4","3","SP","RS","2016","2016","Palmeiras x Gremio","Palmeiras","casa","4","3","3","1","1","0","0","1"
"5415","42523","Palmeiras","Gremio","A. Stival","R. Machado Marques","Palmeiras","Estádio Municipal Paulo Machado de Carvalho","4","3","SP","RS","2016","2016","Palmeiras x Gremio","Gremio","fora","3","4","0","1","0","0","1","-1"
"5417","42525","Athletico-PR","Santa Cruz","P. Autuori de Mello","M. Mendes","Athletico-PR","Estádio Joaquim Américo Guimarães","1","0","PR","PE","2016","2016","Athletico-PR x Santa Cruz","Athletico-PR","casa","1","0","3","1","1","0","0","1"
"5417","42525","Athletico-PR","Santa Cruz","P. Autuori de Mello","M. Mendes","Athletico-PR","Estádio Joaquim Américo Guimarães","1","0","PR","PE","2016","2016","Athletico-PR x Santa Cruz","Santa Cruz","fora","0","1","0","1","0","0","1","-1"
"5418","42525","Chapecoense","Fluminense","A. Ferreira","L. Culpi","-","Arena Condá","0","0","SC","RJ","2016","2016","Chapecoense x Fluminense","Chapecoense","casa","0","0","1","1","0","1","0","0"
"5418","42525","Chapecoense","Fluminense","A. Ferreira","L. Culpi","-","Arena Condá","0","0","SC","RJ","2016","2016","Chapecoense x Fluminense","Fluminense","fora","0","0","1","1","0","1","0","0"
"5419","42525","Corinthians","Coritiba","A. Bacchi","E. Pacheco","Corinthians","Neo Química Arena","2","1","SP","PR","2016","2016","Corinthians x Coritiba","Corinthians","casa","2","1","3","1","1","0","0","1"
"5419","42525","Corinthians","Coritiba","A. Bacchi","E. Pacheco","Corinthians","Neo Química Arena","2","1","SP","PR","2016","2016","Corinthians x Coritiba","Coritiba","fora","1","2","0","1","0","0","1","-1"
"5420","42526","America-MG","Figueirense","C. Prates","V. Eutrópio","America-MG","Estádio Raimundo Sampaio","1","0","MG","SC","2016","2016","America-MG x Figueirense","America-MG","casa","1","0","3","1","1","0","0","1"
"5420","42526","America-MG","Figueirense","C. Prates","V. Eutrópio","America-MG","Estádio Raimundo Sampaio","1","0","MG","SC","2016","2016","America-MG x Figueirense","Figueirense","fora","0","1","0","1","0","0","1","-1"
"5421","42526","Santos","Botafogo-RJ","D. Silvestre Júnior","R. Gomes Raymundo","Santos","Estádio Municipal Paulo Machado de Carvalho","3","0","SP","RJ","2016","2016","Santos x Botafogo-RJ","Santos","casa","3","0","3","1","1","0","0","3"
"5421","42526","Santos","Botafogo-RJ","D. Silvestre Júnior","R. Gomes Raymundo","Santos","Estádio Municipal Paulo Machado de Carvalho","3","0","SP","RJ","2016","2016","Santos x Botafogo-RJ","Botafogo-RJ","fora","0","3","0","1","0","0","1","-3"
"5422","42526","Vitoria","Internacional","V. Carmo Mancini","A. Fucks","Vitoria"," Barradão","1","0","BA","RS","2016","2016","Vitoria x Internacional","Vitoria","casa","1","0","3","1","1","0","0","1"
"5422","42526","Vitoria","Internacional","V. Carmo Mancini","A. Fucks","Vitoria"," Barradão","1","0","BA","RS","2016","2016","Vitoria x Internacional","Internacional","fora","0","1","0","1","0","0","1","-1"
"5423","42526","Sport","Atletico-MG","O. de Oliveira Filho","M. de Oliveira Santos","-","Adelmar da Costa Carvalho","4","4","PE","MG","2016","2016","Sport x Atletico-MG","Sport","casa","4","4","1","1","0","1","0","0"
"5423","42526","Sport","Atletico-MG","O. de Oliveira Filho","M. de Oliveira Santos","-","Adelmar da Costa Carvalho","4","4","PE","MG","2016","2016","Sport x Atletico-MG","Atletico-MG","fora","4","4","1","1","0","1","0","0"
"5425","42526","Gremio","Ponte Preta","R. Machado Marques","E. Baptista","Gremio","Arena do Grêmio","1","0","RS","SP","2016","2016","Gremio x Ponte Preta","Gremio","casa","1","0","3","1","1","0","0","1"
