partida_id,clube,posse_de_bola,passes,precisao_passes,faltas,impedimentos,escanteios
6959,Coritiba,0.45,433,0.8,21,0,6
6961,Flamengo,0.59,647,0.86,17,2,6
6961,Bahia,0.41,459,0.83,8,2,5
6960,Athletico-PR,0.58,503,0.83,15,1,2
6960,Bragantino,0.42,354,0.77,12,0,8
6962,Palmeiras,0.48,372,0.73,21,1,5
6962,Internacional,0.52,403,0.75,23,0,4
6963,Santos,0.63,423,0.85,17,2,9
6963,Vasco,0.37,267,0.76,21,1,2
6964,Sport,0.27,277,0.6,11,1,1
6964,Gremio,0.73,680,0.86,10,1,11
6965,Atletico-MG,0.52,496,0.82,18,3,5
6965,Sao Paulo,0.48,468,0.78,11,1,3
6968,Ceara,0.61,425,0.83,21,0,7
6968,Santos,0.39,269,0.75,16,3,5
6966,Fortaleza,0.38,329,0.8,21,4,3
6966,Flamengo,0.62,517,0.88,12,3,11
6967,Botafogo-RJ,0.39,339,0.81,10,2,6
6967,Corinthians,0.61,545,0.87,18,1,12
6969,Bragantino,0.38,350,0.78,23,1,5
6969,Palmeiras,0.62,581,0.85,12,2,3
6970,Bahia,0.38,326,0.69,12,2,5
6970,Internacional,0.62,528,0.84,11,1,8
6971,Fluminense,0.49,451,0.8,13,2,2
6971,Sao Paulo,0.51,463,0.8,21,0,3
6972,Vasco,0.32,293,0.75,7,2,3
6972,Athletico-PR,0.68,603,0.86,16,1,2
6973,Gremio,0.51,471,0.83,13,1,3
6973,Atletico-GO,0.49,459,0.85,16,0,3
6974,Sport,0.53,486,0.83,18,1,9
6974,Goias,0.47,453,0.84,17,0,4
6975,Coritiba,0.47,440,0.8,14,0,4
6975,Atletico-MG,0.53,476,0.85,19,2,4
6976,Athletico-PR,0.62,509,0.89,19,3,7
6976,Botafogo-RJ,0.38,310,0.81,10,2,3
6977,Sport,0.47,383,0.82,14,2,1
6977,Fortaleza,0.53,410,0.87,27,0,6
6978,Goias,0.55,459,0.86,27,0,9
6978,Coritiba,0.45,396,0.82,13,2,2
6979,Sao Paulo,0.6,491,0.85,18,5,5
6979,Bragantino,0.4,341,0.74,18,2,1
6980,Flamengo,0.53,508,0.87,16,2,6
6980,Fluminense,0.47,445,0.83,15,1,7
6981,Atletico-MG,0.59,424,0.79,15,1,5
6981,Santos,0.41,300,0.76,11,4,4
6983,Palmeiras,0.45,437,0.88,16,2,6
6983,Corinthians,0.55,517,0.9,13,1,5
6982,Internacional,0.62,517,0.81,15,1,10
6982,Ceara,0.38,317,0.68,16,1,3
6984,Bahia,0.51,474,0.9,12,1,8
6984,Gremio,0.49,479,0.87,9,2,4
6985,Atletico-GO,0.45,380,0.81,23,1,4
6985,Vasco,0.55,471,0.83,15,0,1
6986,Coritiba,0.57,463,0.85,12,3,6
6986,Athletico-PR,0.43,349,0.86,21,3,9
6987,Santos,0.55,412,0.81,18,1,5
6987,Sao Paulo,0.45,338,0.81,20,3,2
6988,Fluminense,0.48,352,0.82,14,0,5
6988,Corinthians,0.52,378,0.84,15,2,8
6989,Fortaleza,0.43,424,0.87,13,0,2
6989,Gremio,0.57,532,0.89,11,2,6
6990,Bragantino,0.36,306,0.75,18,0,3
6990,Atletico-MG,0.64,556,0.85,13,5,8
6991,Bahia,0.53,429,0.79,16,5,5
6991,Atletico-GO,0.47,380,0.79,20,1,5
6992,Ceara,0.37,342,0.73,8,2,5
6992,Flamengo,0.63,570,0.84,6,2,8
6993,Goias,0.21,170,0.62,10,1,0
6993,Internacional,0.79,572,0.9,14,5,12
6994,Sport,0.36,327,0.76,12,1,2
6994,Palmeiras,0.64,567,0.87,15,3,6
6995,Botafogo-RJ,0.49,426,0.83,18,0,5
6995,Vasco,0.51,443,0.81,8,2,4
6937,Bahia,0.67,533,0.88,13,5,11
6937,Corinthians,0.33,277,0.72,15,1,4
6938,Internacional,0.58,420,0.84,20,2,7
6938,Fortaleza,0.42,318,0.76,9,2,3
6939,Bragantino,0.42,308,0.76,24,2,5
6939,Ceara,0.58,417,0.82,11,1,9
6940,Atletico-GO,0.44,359,0.76,16,1,6
6940,Atletico-MG,0.56,468,0.84,14,4,4
6941,Gremio,0.64,590,0.85,21,0,6
6941,Palmeiras,0.36,336,0.76,21,2,3
6942,Coritiba,0.55,497,0.86,14,3,6
6942,Vasco,0.45,415,0.86,15,0,6
6943,Santos,0.56,416,0.83,13,1,10
6943,Botafogo-RJ,0.44,321,0.76,15,0,8
6944,Sport,0.26,251,0.69,10,3,5
6944,Fluminense,0.74,700,0.87,9,3,8
6996,Sport,0.47,451,0.82,11,1,3
6996,Corinthians,0.53,486,0.86,15,2,8
6997,Athletico-PR,0.56,528,0.84,20,2,1
6997,Bahia,0.44,410,0.81,11,4,6
6998,Sao Paulo,0.58,536,0.82,16,0,4
6998,Internacional,0.42,401,0.75,16,3,1
6999,Atletico-MG,0.54,478,0.83,20,0,9
6999,Gremio,0.46,408,0.8,11,0,4
7000,Vasco,0.58,511,0.89,9,4,2
7000,Bragantino,0.42,363,0.83,16,1,5
7001,Palmeiras,0.6,493,0.87,14,1,5
7001,Flamengo,0.4,335,0.81,16,0,4
7003,Atletico-GO,0.54,406,0.84,16,2,7
7003,Botafogo-RJ,0.46,359,0.81,12,0,5
7002,Goias,0.4,286,0.71,14,3,7
7002,Ceara,0.6,411,0.79,13,9,11
7004,Santos,0.55,416,0.86,12,1,9
7004,Fortaleza,0.45,369,0.85,20,1,5
7005,Fluminense,0.43,409,0.84,16,0,5
7005,Coritiba,0.57,532,0.86,19,3,4
6892,Corinthians,0.54,461,0.83,18,4,4
6892,Atletico-GO,0.46,397,0.81,12,2,7
6893,Bahia,0.38,322,0.74,14,1,5
6893,Botafogo-RJ,0.62,502,0.86,18,0,8
7006,Gremio,0.46,388,0.77,15,1,5
7006,Internacional,0.54,453,0.79,16,1,5
7007,Ceara,0.36,319,0.74,20,0,4
7007,Palmeiras,0.64,560,0.85,10,1,9
7008,Bragantino,0.4,377,0.8,18,1,3
7008,Corinthians,0.6,555,0.86,13,1,8
7015,Vasco,,0,,0,0,0
7015,Atletico-MG,,0,,0,0,0
7009,Botafogo-RJ,0.52,385,0.8,20,0,7
7009,Fluminense,0.48,365,0.78,21,2,4
7010,Coritiba,0.25,234,0.64,13,0,2
7010,Sao Paulo,0.75,671,0.88,12,2,11
7011,Flamengo,0.55,446,0.84,18,2,4
7011,Athletico-PR,0.45,376,0.8,22,2,5
7013,Santos,0.45,317,0.77,15,0,4
7013,Goias,0.55,384,0.83,16,4,2
7014,Bahia,0.6,488,0.82,15,2,11
7014,Sport,0.4,361,0.72,13,0,0
7012,Fortaleza,0.6,517,0.85,8,1,8
7012,Atletico-GO,0.4,350,0.78,14,0,1
7016,Corinthians,0.62,558,0.85,19,0,6
7016,Santos,0.38,337,0.76,16,0,3
7018,Vasco,0.53,496,0.88,15,1,6
7018,Bahia,0.47,454,0.85,18,0,4
7017,Flamengo,0.63,572,0.89,14,1,8
7017,Sport,0.37,335,0.78,16,1,6
7019,Gremio,0.49,466,0.83,18,1,6
7019,Coritiba,0.51,475,0.84,21,4,6
7020,Sao Paulo,0.52,431,0.84,17,1,5
7020,Atletico-GO,0.48,415,0.81,12,2,3
7021,Goias,0.43,347,0.76,19,0,5
7021,Fluminense,0.57,472,0.85,15,4,4
7022,Palmeiras,0.65,534,0.86,15,2,5
7022,Botafogo-RJ,0.35,298,0.75,16,0,2
7023,Atletico-MG,0.69,577,0.88,19,2,8
7023,Fortaleza,0.31,263,0.75,9,1,1
7024,Ceara,0.37,350,0.79,12,2,3
7024,Athletico-PR,0.63,579,0.89,11,2,3
7025,Bragantino,0.47,404,0.78,18,2,7
7025,Internacional,0.53,460,0.83,22,1,2
7026,Vasco,0.37,344,0.77,14,3,5
7026,Flamengo,0.63,571,0.86,25,2,5
7027,Fortaleza,0.55,498,0.86,12,0,4
7027,Coritiba,0.45,408,0.88,20,0,2
7028,Sao Paulo,0.53,483,0.83,17,0,4
7028,Palmeiras,0.47,424,0.84,15,2,8
7029,Atletico-MG,0.67,614,0.85,14,4,8
7029,Goias,0.33,315,0.67,11,1,1
7030,Bahia,0.52,429,0.83,18,0,4
7030,Fluminense,0.48,401,0.77,26,0,3
7031,Santos,0.56,402,0.75,17,3,4
7031,Gremio,0.44,314,0.72,14,2,7
7033,Atletico-GO,0.53,368,0.76,17,0,7
7033,Bragantino,0.47,336,0.77,18,2,11
7032,Sport,0.63,528,0.85,11,0,6
7032,Botafogo-RJ,0.37,314,0.78,15,0,8
7034,Ceara,0.39,304,0.77,9,2,6
7034,Corinthians,0.61,475,0.8,10,1,6
7035,Internacional,0.45,404,0.75,19,3,6
7035,Athletico-PR,0.55,483,0.8,14,2,1
6945,Goias,0.34,299,0.67,12,4,4
6945,Flamengo,0.66,562,0.85,12,1,9
7036,Coritiba,0.45,382,0.77,20,2,2
7036,Palmeiras,0.55,431,0.82,13,1,6
7037,Gremio,0.51,479,0.83,11,1,1
7037,Botafogo-RJ,0.49,458,0.81,13,0,4
7038,Atletico-GO,0.41,288,0.65,21,2,2
7038,Santos,0.59,400,0.79,18,1,7
7039,Corinthians,0.38,332,0.77,14,1,2
7039,Athletico-PR,0.62,545,0.84,18,2,8
7040,Atletico-MG,0.66,571,0.85,11,0,9
7040,Fluminense,0.34,295,0.7,9,3,4
7041,Internacional,0.52,450,0.84,19,3,7
7041,Sport,0.48,438,0.81,6,1,2
7042,Bragantino,0.34,314,0.7,14,2,1
7042,Flamengo,0.66,606,0.84,16,1,5
7043,Goias,0.49,402,0.79,16,1,5
7043,Bahia,0.51,403,0.77,18,3,2
7046,Atletico-GO,0.36,271,0.75,10,1,2
7046,Athletico-PR,0.64,454,0.87,20,2,11
7047,Santos,0.43,341,0.77,25,0,1
7047,Coritiba,0.57,442,0.84,18,1,9
7048,Fluminense,0.59,539,0.84,17,2,4
7048,Ceara,0.41,389,0.75,16,2,3
7049,Gremio,0.37,316,0.79,15,2,7
7049,Sao Paulo,0.63,534,0.88,24,1,2
7050,Corinthians,0.38,314,0.76,14,1,10
7050,Flamengo,0.62,530,0.83,13,2,3
7051,Vasco,0.47,482,0.82,11,0,3
7051,Internacional,0.53,524,0.87,17,1,6
7053,Fortaleza,0.52,464,0.82,14,0,1
7053,Palmeiras,0.48,422,0.86,19,2,7
7052,Sport,0.5,464,0.78,13,0,6
7052,Bragantino,0.5,449,0.82,13,1,8
7054,Bahia,0.33,294,0.75,14,1,2
7054,Atletico-MG,0.67,555,0.86,14,1,8
7055,Botafogo-RJ,0.63,533,0.84,18,3,11
7055,Goias,0.37,326,0.72,11,0,5
7056,Corinthians,0.36,313,0.69,18,2,6
7056,Vasco,0.64,547,0.82,12,1,9
7059,Atletico-MG,0.77,699,0.88,10,2,13
7059,Sport,0.23,224,0.56,11,1,4
7057,Bragantino,0.54,408,0.79,17,1,6
7057,Goias,0.46,361,0.73,15,3,4
7058,Coritiba,0.64,493,0.82,12,1,8
7058,Ceara,0.36,270,0.67,22,1,5
7060,Palmeiras,0.43,360,0.79,17,2,3
7060,Atletico-GO,0.57,474,0.86,15,0,6
7061,Santos,0.53,301,0.8,18,3,8
7061,Fluminense,0.47,275,0.77,13,2,10
7062,Gremio,0.34,291,0.78,11,1,2
7062,Athletico-PR,0.66,557,0.9,15,1,4
7063,Flamengo,0.72,616,0.87,16,1,7
7063,Internacional,0.28,244,0.68,16,1,1
7066,Botafogo-RJ,0.61,493,0.85,17,1,4
7066,Ceara,0.39,314,0.73,19,0,2
7067,Atletico-GO,0.7,557,0.86,18,0,12
7067,Coritiba,0.3,248,0.69,22,0,0
7068,Corinthians,0.34,314,0.64,16,2,2
7068,Internacional,0.66,580,0.78,13,2,4
7069,Fortaleza,0.43,387,0.82,14,0,3
7069,Fluminense,0.57,481,0.88,18,1,7
7070,Sao Paulo,0.46,396,0.85,18,0,4
7070,Flamengo,0.54,446,0.86,18,2,6
7071,Sport,0.41,340,0.73,17,3,2
7071,Athletico-PR,0.59,474,0.81,15,3,5
7072,Santos,0.57,463,0.83,19,2,6
7072,Bahia,0.43,345,0.8,13,3,9
7073,Vasco,0.54,401,0.81,20,5,6
7073,Goias,0.46,354,0.77,16,2,2
7074,Atletico-MG,0.65,546,0.85,12,0,9
7074,Palmeiras,0.35,300,0.76,10,2,3
7075,Gremio,0.56,579,0.86,13,1,3
7075,Bragantino,0.44,466,0.84,12,0,4
7076,Athletico-PR,0.63,482,0.85,20,3,10
7076,Fortaleza,0.37,297,0.77,14,4,3
7077,Sao Paulo,0.65,503,0.85,9,1,10
7077,Goias,0.35,272,0.69,19,1,2
7078,Corinthians,0.55,421,0.75,25,2,3
7078,Atletico-GO,0.45,339,0.73,22,2,7
7080,Coritiba,0.4,369,0.82,13,2,3
7080,Internacional,0.6,526,0.88,9,0,9
7079,Vasco,0.44,376,0.78,17,0,0
7079,Palmeiras,0.56,468,0.81,19,1,4
7082,Atletico-MG,0.3,283,0.71,21,1,2
7082,Flamengo,0.7,635,0.87,13,1,7
7083,Bahia,0.59,499,0.85,19,1,4
7083,Botafogo-RJ,0.41,361,0.8,17,1,4
7081,Bragantino,0.48,413,0.74,15,1,5
7081,Santos,0.52,448,0.75,20,1,3
7084,Fluminense,0.59,569,0.86,12,1,4
7084,Gremio,0.41,396,0.82,13,2,5
7085,Ceara,0.54,441,0.84,17,4,9
7085,Sport,0.46,392,0.76,13,0,1
7064,Bahia,0.33,256,0.78,14,1,4
7064,Fortaleza,0.67,523,0.89,11,2,7
7086,Sport,0.64,573,0.82,14,2,4
7086,Vasco,0.36,328,0.78,21,1,2
7087,Internacional,0.61,479,0.81,18,2,7
7087,Santos,0.39,302,0.71,24,1,2
7088,Goias,0.48,347,0.8,14,3,8
7088,Athletico-PR,0.52,376,0.82,12,0,10
7090,Fortaleza,0.49,395,0.83,15,1,2
7090,Sao Paulo,0.51,404,0.83,18,2,3
7091,Ceara,0.39,473,0.84,14,0,4
7091,Gremio,0.61,749,0.9,8,1,3
7089,Corinthians,0.33,269,0.62,29,2,6
7089,Atletico-MG,0.67,544,0.83,11,1,6
7092,Fluminense,0.49,440,0.85,8,3,5
7092,Palmeiras,0.51,455,0.84,15,3,3
7093,Atletico-GO,0.34,293,0.77,16,2,4
7093,Flamengo,0.66,559,0.88,15,1,11
7094,Bahia,0.46,401,0.86,12,1,5
7094,Coritiba,0.54,451,0.88,12,1,7
7095,Botafogo-RJ,0.61,439,0.81,16,2,7
7095,Bragantino,0.39,273,0.7,18,0,3
6954,Atletico-MG,0.65,550,0.87,8,1,9
6954,Athletico-PR,0.35,317,0.76,24,1,1
7044,Vasco,0.47,358,0.82,11,1,4
7044,Fortaleza,0.53,394,0.82,20,1,11
7096,Bragantino,0.53,444,0.88,16,0,5
7096,Bahia,0.47,383,0.82,13,0,9
7097,Athletico-PR,0.61,525,0.84,22,2,9
7097,Santos,0.39,344,0.81,13,1,2
7098,Coritiba,0.38,402,0.81,18,1,4
7098,Flamengo,0.62,656,0.88,16,0,4
7099,Palmeiras,0.4,334,0.73,15,1,4
7099,Goias,0.6,487,0.85,20,1,1
7101,Ceara,0.46,400,0.78,11,2,2
7101,Atletico-MG,0.54,455,0.82,12,1,7
7100,Vasco,0.3,298,0.71,19,2,4
7100,Sao Paulo,0.7,685,0.87,7,2,7
7102,Fluminense,0.49,455,0.8,20,0,4
7102,Internacional,0.51,454,0.8,20,1,4
7103,Fortaleza,0.41,355,0.78,15,2,5
7103,Botafogo-RJ,0.59,481,0.87,18,3,7
7104,Gremio,0.68,618,0.91,14,1,12
7104,Corinthians,0.32,300,0.74,12,3,4
7105,Atletico-GO,0.37,260,0.77,16,2,5
7105,Sport,0.63,431,0.84,17,1,10
7045,Ceara,0.31,303,0.76,20,2,5
7045,Sao Paulo,0.69,659,0.89,13,1,5
7106,Botafogo-RJ,0.45,397,0.81,19,4,2
7106,Atletico-MG,0.55,463,0.87,25,2,10
7107,Coritiba,0.53,462,0.81,13,1,4
7107,Corinthians,0.47,418,0.78,25,2,3
7108,Goias,0.3,266,0.68,19,0,0
7108,Fortaleza,0.7,619,0.88,17,3,2
7110,Santos,0.59,421,0.86,17,3,5
7110,Sport,0.41,293,0.77,24,0,4
7109,Palmeiras,0.59,470,0.87,16,4,10
7109,Athletico-PR,0.41,354,0.77,15,2,1
7111,Sao Paulo,0.63,597,0.9,15,1,9
7111,Bahia,0.37,351,0.81,12,1,5
7112,Internacional,0.59,400,0.83,18,4,9
7112,Atletico-GO,0.41,283,0.74,19,5,8
6955,Gremio,0.66,680,0.9,15,2,8
6955,Goias,0.34,353,0.81,17,1,1
7113,Ceara,0.31,230,0.65,18,3,3
7113,Vasco,0.69,486,0.85,15,1,9
7114,Fluminense,0.45,361,0.79,15,4,5
7114,Bragantino,0.55,434,0.79,21,0,5
7116,Fortaleza,0.45,343,0.77,12,2,3
7116,Corinthians,0.55,412,0.81,15,0,4
6894,Sao Paulo,0.59,466,0.84,19,1,9
6894,Goias,0.41,324,0.75,16,0,2
7118,Botafogo-RJ,0.34,293,0.73,16,0,5
7118,Flamengo,0.66,569,0.89,26,0,7
7117,Palmeiras,0.4,263,0.69,16,0,7
7117,Santos,0.6,386,0.8,14,2,8
7119,Fluminense,0.7,578,0.88,16,2,15
7119,Athletico-PR,0.3,254,0.73,18,0,2
7120,Bahia,0.53,450,0.83,12,1,6
7120,Ceara,0.47,412,0.86,17,1,4
7121,Coritiba,0.43,334,0.7,17,2,3
7121,Bragantino,0.57,423,0.79,26,0,12
7122,Sport,0.36,381,0.79,17,3,1
7122,Sao Paulo,0.64,647,0.89,17,0,11
7123,Gremio,0.6,604,0.89,9,1,5
7123,Vasco,0.4,408,0.85,8,1,3
7124,Atletico-MG,0.64,584,0.85,18,4,3
7124,Internacional,0.36,315,0.76,14,5,4
7125,Goias,0.32,207,0.63,21,2,1
7125,Atletico-GO,0.68,421,0.85,17,4,15
7065,Sao Paulo,0.66,646,0.9,12,1,12
7065,Botafogo-RJ,0.34,353,0.8,8,0,0
7126,Atletico-MG,0.58,488,0.86,13,4,3
7126,Athletico-PR,0.42,353,0.79,20,4,5
7127,Fortaleza,0.47,388,0.74,18,2,5
7127,Bragantino,0.53,420,0.82,17,0,2
7128,Internacional,0.48,416,0.82,23,0,4
7128,Botafogo-RJ,0.52,445,0.84,19,0,6
7129,Palmeiras,0.6,511,0.88,11,4,8
7129,Bahia,0.4,343,0.84,20,1,7
7130,Goias,0.39,298,0.73,12,0,4
7130,Gremio,0.61,446,0.8,10,2,9
7131,Atletico-GO,0.6,500,0.83,15,2,8
7131,Ceara,0.4,344,0.76,13,3,2
7132,Flamengo,0.56,457,0.86,12,3,6
7132,Santos,0.44,366,0.82,11,2,4
7133,Sao Paulo,0.62,501,0.83,8,1,5
7133,Corinthians,0.38,313,0.7,12,0,4
7134,Sport,0.55,447,0.85,20,0,7
7134,Coritiba,0.45,373,0.81,14,0,6
7135,Fluminense,0.56,516,0.86,14,0,2
7135,Vasco,0.44,404,0.84,21,1,4
7136,Atletico-MG,0.53,533,0.85,10,3,3
7136,Sao Paulo,0.47,485,0.82,9,3,5
7137,Fluminense,0.61,453,0.85,18,0,6
7137,Atletico-GO,0.39,278,0.78,17,0,11
7138,Sport,0.43,402,0.85,21,2,3
7138,Gremio,0.57,518,0.87,9,2,7
7139,Palmeiras,0.59,440,0.8,23,1,8
7139,Internacional,0.41,327,0.75,13,1,4
7140,Botafogo-RJ,0.55,409,0.88,18,2,11
7140,Coritiba,0.45,344,0.79,14,2,4
7142,Vasco,0.35,255,0.73,26,0,1
7142,Santos,0.65,453,0.85,15,1,2
7141,Bragantino,0.71,506,0.84,8,6,17
7141,Athletico-PR,0.29,223,0.65,17,6,4
7143,Bahia,0.52,396,0.89,22,1,8
7143,Flamengo,0.48,379,0.85,17,2,7
7144,Fortaleza,0.61,402,0.82,18,0,5
7144,Ceara,0.39,266,0.76,17,0,1
7145,Corinthians,0.64,537,0.84,11,5,12
7145,Goias,0.36,304,0.75,15,2,4
7146,Atletico-MG,0.71,664,0.93,15,0,13
7146,Coritiba,0.29,277,0.82,13,2,3
7147,Goias,0.38,315,0.69,22,0,4
7147,Sport,0.62,500,0.78,18,4,5
7148,Flamengo,0.64,519,0.86,14,0,4
7148,Fortaleza,0.36,293,0.79,22,1,4
7149,Sao Paulo,0.59,579,0.87,22,0,2
7149,Fluminense,0.41,401,0.81,17,0,0
7150,Botafogo-RJ,0.46,451,0.78,19,2,2
7150,Corinthians,0.54,508,0.81,20,2,7
7151,Internacional,0.48,357,0.79,12,2,7
7151,Bahia,0.52,377,0.77,18,0,6
7152,Vasco,0.44,373,0.84,11,3,5
7152,Athletico-PR,0.56,480,0.88,14,1,6
7153,Palmeiras,0.41,343,0.8,10,1,5
7153,Bragantino,0.59,486,0.84,6,1,8
7154,Santos,0.65,473,0.86,15,2,11
7154,Ceara,0.35,263,0.72,24,1,2
7155,Atletico-GO,0.55,480,0.85,15,1,9
7155,Gremio,0.45,404,0.8,11,1,5
7156,Bahia,0.51,419,0.82,17,1,10
7156,Gremio,0.49,407,0.83,11,0,3
7157,Botafogo-RJ,0.62,506,0.88,14,4,3
7157,Athletico-PR,0.38,329,0.78,21,1,3
7159,Sport,0.35,269,0.73,14,0,4
7159,Fortaleza,0.65,491,0.85,12,1,8
7158,Coritiba,0.57,467,0.82,13,2,6
7158,Goias,0.43,359,0.71,17,2,4
7160,Fluminense,0.28,258,0.69,22,2,4
7160,Flamengo,0.72,672,0.86,12,0,11
7161,Bragantino,0.47,458,0.86,17,0,4
7161,Sao Paulo,0.53,493,0.86,4,3,5
7162,Ceara,0.61,495,0.86,18,0,7
7162,Internacional,0.39,328,0.79,16,0,4
7163,Vasco,0.56,423,0.82,17,2,4
7163,Atletico-GO,0.44,339,0.74,19,2,3
7167,Athletico-PR,0.6,584,0.86,10,0,2
7167,Coritiba,0.4,389,0.82,11,0,3
7166,Palmeiras,0.41,366,0.76,21,2,6
7166,Sport,0.59,518,0.85,15,2,7
7168,Gremio,0.45,366,0.82,12,1,5
7168,Fortaleza,0.55,447,0.84,17,3,4
7169,Sao Paulo,0.69,531,0.89,19,0,8
7169,Santos,0.31,249,0.67,21,0,3
7170,Flamengo,0.75,675,0.9,10,3,6
7170,Ceara,0.25,233,0.72,12,0,1
7171,Atletico-GO,0.42,301,0.75,20,3,6
7171,Bahia,0.58,424,0.84,18,1,6
7172,Goias,0.59,479,0.8,14,1,2
7172,Internacional,0.41,332,0.78,14,2,6
7173,Vasco,0.51,465,0.82,11,0,6
7173,Botafogo-RJ,0.49,458,0.84,13,4,3
7174,Bragantino,0.44,390,0.79,15,0,6
7174,Atletico-MG,0.56,490,0.83,11,1,6
7175,Corinthians,0.58,522,0.85,17,1,3
7175,Fluminense,0.42,387,0.82,15,3,3
7176,Gremio,0.55,530,0.87,10,0,7
7176,Palmeiras,0.45,431,0.89,22,2,3
7177,Sport,0.34,276,0.72,18,1,4
7177,Fluminense,0.66,540,0.85,23,2,5
7178,Coritiba,0.47,468,0.88,13,0,2
7178,Vasco,0.53,507,0.87,10,1,10
7179,Sao Paulo,0.6,551,0.89,14,8,3
7179,Athletico-PR,0.4,376,0.8,10,0,1
7180,Santos,0.59,410,0.85,8,2,15
7180,Botafogo-RJ,0.41,285,0.78,24,3,6
7181,Atletico-MG,0.61,547,0.87,13,0,10
7181,Atletico-GO,0.39,356,0.81,14,2,9
7182,Ceara,0.36,290,0.73,13,1,6
7182,Bragantino,0.64,494,0.87,16,0,9
7183,Fortaleza,0.55,443,0.83,17,1,1
7183,Internacional,0.45,352,0.8,24,0,6
7164,Corinthians,0.43,327,0.77,11,0,7
7164,Palmeiras,0.57,430,0.86,14,3,7
7184,Flamengo,0.6,526,0.84,13,3,5
7184,Goias,0.4,357,0.75,24,1,4
7186,Atletico-GO,0.52,384,0.83,14,1,6
7186,Botafogo-RJ,0.48,365,0.78,17,2,3
7187,Athletico-PR,0.6,528,0.89,14,2,4
7187,Bahia,0.4,347,0.81,15,3,9
7188,Gremio,0.58,637,0.84,11,1,3
7188,Atletico-MG,0.42,470,0.79,7,2,1
7189,Coritiba,0.41,340,0.78,21,1,2
7189,Fluminense,0.59,459,0.84,10,1,12
7191,Bragantino,0.54,525,0.86,12,1,3
7191,Vasco,0.46,455,0.79,17,0,3
7190,Sao Paulo,0.71,624,0.86,15,0,7
7190,Internacional,0.29,257,0.75,19,2,2
7192,Palmeiras,0.49,444,0.8,15,2,1
7192,Flamengo,0.51,460,0.82,26,1,4
7193,Santos,0.53,378,0.82,14,1,5
7193,Fortaleza,0.47,340,0.78,20,4,7
7194,Ceara,0.42,385,0.78,11,0,1
7194,Goias,0.58,513,0.82,12,1,6
7195,Corinthians,0.62,545,0.83,9,2,6
7195,Sport,0.38,348,0.77,7,3,5
7196,Coritiba,0.35,367,0.76,16,0,2
7196,Sao Paulo,0.65,641,0.89,19,1,7
7197,Vasco,0.25,234,0.72,15,0,2
7197,Atletico-MG,0.75,684,0.9,11,0,9
7198,Gremio,0.55,467,0.82,15,1,1
7198,Internacional,0.45,382,0.81,19,0,6
7200,Ceara,0.4,338,0.79,9,3,2
7200,Palmeiras,0.6,480,0.85,16,6,7
7199,Flamengo,0.59,556,0.88,11,1,3
7199,Athletico-PR,0.41,384,0.82,20,4,3
7202,Bahia,0.42,335,0.77,8,1,3
7202,Sport,0.58,456,0.83,16,5,10
7203,Santos,0.64,476,0.87,11,4,11
7203,Goias,0.36,269,0.71,19,2,3
7201,Atletico-GO,0.45,329,0.79,12,0,5
7201,Fortaleza,0.55,395,0.82,13,2,5
7204,Botafogo-RJ,0.52,435,0.81,20,1,1
7204,Fluminense,0.48,394,0.83,20,0,2
7205,Bragantino,0.4,378,0.72,14,3,3
7205,Corinthians,0.6,546,0.77,16,2,8
6895,Vasco,0.45,390,0.78,11,2,3
6895,Palmeiras,0.55,477,0.84,19,0,6
7165,Santos,0.34,341,0.75,14,0,2
7165,Atletico-MG,0.66,665,0.87,10,1,4
7115,Flamengo,0.49,531,0.88,24,0,5
7115,Gremio,0.51,548,0.87,15,1,2
7185,Bahia,0.41,291,0.7,24,0,3
7185,Corinthians,0.59,382,0.77,19,1,10
7208,Sao Paulo,0.6,498,0.85,9,1,5
7208,Atletico-GO,0.4,335,0.73,13,1,8
7206,Vasco,0.49,400,0.87,15,0,6
7206,Bahia,0.51,418,0.85,16,1,6
7207,Ceara,0.45,379,0.81,15,1,4
7207,Athletico-PR,0.55,454,0.83,18,2,4
7209,Coritiba,0.47,407,0.84,26,0,2
7209,Gremio,0.53,469,0.87,12,2,3
7210,Atletico-MG,0.73,787,0.91,16,3,5
7210,Fortaleza,0.27,301,0.78,15,2,1
7211,Bragantino,0.64,538,0.84,12,0,7
7211,Internacional,0.36,308,0.73,11,0,3
7212,Goias,0.57,490,0.83,15,0,2
7212,Fluminense,0.43,372,0.79,9,1,7
7213,Flamengo,0.62,563,0.87,20,1,6
7213,Sport,0.38,349,0.81,15,0,2
7214,Palmeiras,0.54,437,0.87,16,1,12
7214,Botafogo-RJ,0.46,388,0.83,10,0,6
7216,Santos,0.37,313,0.79,20,0,3
7216,Gremio,0.63,539,0.88,12,1,5
7217,Atletico-GO,0.48,388,0.73,7,1,3
7217,Bragantino,0.52,414,0.8,15,2,8
7218,Ceara,0.65,561,0.83,14,2,3
7218,Corinthians,0.35,305,0.73,18,2,8
7219,Atletico-MG,0.77,819,0.89,13,4,8
7219,Goias,0.23,249,0.67,13,2,1
7220,Bahia,0.55,521,0.88,15,0,4
7220,Fluminense,0.45,435,0.85,11,2,1
7221,Fortaleza,0.54,400,0.83,18,0,4
7221,Coritiba,0.46,345,0.82,15,3,4
7222,Vasco,0.39,346,0.82,15,1,5
7222,Flamengo,0.61,530,0.86,19,0,7
