partida_id,clube,cartao,atleta,minuto
6820,Athletico-PR,Amarelo,Guilherme Camacho,45
6820,Sao Paulo,Amarelo,Antony Matheus dos Santos,86
6820,Athletico-PR,Amarelo,Wellington Aparecido Martins,57
6818,Internacional,Amarelo,Paolo Guerrero,89
6818,Internacional,Amarelo,Heitor Rodrigues da Fonseca,61
6818,Fluminense,Amarelo,Gilberto Moraes Júnior,76
6818,Internacional,Amarelo,William Pottker,67
6818,Fluminense,Amarelo,Paulo Henrique Ganso,86
6819,Atletico-MG,Amarelo,Fábio Santos,45+1
6819,Cruzeiro,Amarelo,Henrique Pacheco Lima,73
6821,Flamengo,Amarelo,Bruno Henrique,84
6822,Chapecoense,Amarelo,Willian José de Souza,52
6822,Gremio,Amarelo,Patrick,78
6822,Chapecoense,Amarelo,Everaldo Stum,45+1
6822,Gremio,Amarelo,Matheus Henrique de Souza,65
6823,Fortaleza,Amarelo,Gabriel Dias de Oliveira,90+5
6823,Fortaleza,Amarelo,Juan Quintero Fletcher,57
6823,Ceara,Amarelo,Leandro Carvalho,84
6823,Ceara,Amarelo,Eduardo Brock,59
6823,Fortaleza,Amarelo,Osvaldo Filho,57
6823,Fortaleza,Amarelo,Bruno Ferreira Melo,15
6823,Ceara,Amarelo,Wescley,82
6823,Ceara,Amarelo,Andrevaldo Santos,35
6824,CSA,Vermelho,Jonatan Gómez,82
6824,CSA,Amarelo,Jonatan Gómez,77
6824,Vasco,Amarelo,Fredy Guarín,73
6824,CSA,Amarelo,Dawhan,61
6824,Vasco,Amarelo,Fernando Miguel Kaufmann,57
6825,Botafogo-RJ,Amarelo,Lucas Campos,90
6825,Botafogo-RJ,Amarelo,Yuri Antonio Costa da Silva,67
6825,Avai,Amarelo,João Paulo,90+3
6825,Avai,Amarelo,Luanderson Johnala Marques da Silva,38
6825,Avai,Vermelho,João Paulo,90+4
6825,Botafogo-RJ,Amarelo,Diego Souza,89
6825,Botafogo-RJ,Amarelo,Gabriel Costa França,11
6825,Avai,Amarelo,Caio Paulista,40
6826,Flamengo,Amarelo,Gerson Santos da Silva,76
6826,Flamengo,Amarelo,Rafinha,45
6826,Flamengo,Amarelo,Gabriel Barbosa,30
6826,Vasco,Amarelo,Marrony,64
6826,Vasco,Amarelo,Rossicley Pereira da Silva,41
6826,Flamengo,Amarelo,Filipe Luís,74
6826,Flamengo,Amarelo,Willian Arão,43
6826,Vasco,Amarelo,Yago Pikachu,78
6826,Vasco,Amarelo,Raul,60
6826,Vasco,Amarelo,Richard Candido Coelho,27
6826,Flamengo,Amarelo,Bruno Henrique,81
6836,Sao Paulo,Amarelo,Vitor Bueno,33
6836,Sao Paulo,Amarelo,Pablo Felipe Teixeira,85
6836,Sao Paulo,Amarelo,Bruno Alves,26
6837,Fluminense,Amarelo,Rodrigo Junior Paula Silva,70
6837,Atletico-MG,Amarelo,Igor Rabello,70
6837,Atletico-MG,Amarelo,Réver,29
6837,Fluminense,Amarelo,Marcos Felipe de Freitas Monteiro,49
6837,Atletico-MG,Amarelo,Jair Rodrigues Júnior,69
6841,Athletico-PR,Amarelo,Márcio Azevedo,85
6841,Athletico-PR,Amarelo,Thiago Heleno,47
6841,Botafogo-RJ,Amarelo,Joel Carli,22
6841,Athletico-PR,Amarelo,Robson Bambu,65
6841,Athletico-PR,Amarelo,Thonny Anderson,39
6838,Flamengo,Amarelo,Gabriel Barbosa,74
6838,Flamengo,Amarelo,Robert Piris da Motta,30
6838,Flamengo,Vermelho,Gabriel Barbosa,74
6838,Gremio,Amarelo,Alisson Euler de Freitas Castro,79
6838,Flamengo,Amarelo,Rodinei de Almeida,65
6839,Bahia,Amarelo,Flávio Medeiros da Silva,18
6839,Bahia,Amarelo,Ronaldo da Silva Souza,79
6840,Chapecoense,Amarelo,Bruno Pacheco,14
6840,Chapecoense,Amarelo,Willian José de Souza,90+2
6840,Ceara,Amarelo,Eduardo Brock,70
6842,Internacional,Amarelo,Rafael Sóbis,65
6842,Internacional,Amarelo,Heitor Rodrigues da Fonseca,83
6843,CSA,Amarelo,Warley,31
6844,Vasco,Amarelo,Raul,76
6844,Goias,Amarelo,Alan Ruschel,54
6844,Vasco,Amarelo,Danilo Barcelos,18
6844,Goias,Amarelo,Léo Sena,5
6845,Cruzeiro,Amarelo,Fred,90+4
6845,Cruzeiro,Amarelo,Thiago Neves,36
6845,Avai,Amarelo,Igor Fernandes da Silva Araújo,70
6845,Cruzeiro,Amarelo,Pedro Rocha Neves,86
6845,Avai,Amarelo,Vinícius Vasconcelos Araújo,88
6827,Santos,Amarelo,Mário Sérgio Santos Costa,79
6827,Cruzeiro,Amarelo,Róbson Michael Signorini,66
6827,Santos,Amarelo,Gustavo Henrique Vernes,48
6827,Cruzeiro,Amarelo,Egídio de Araújo Pereira Júnior,63
6829,Atletico-MG,Amarelo,José Welison,82
6829,Athletico-PR,Amarelo,Braian Romero,80
6829,Atletico-MG,Amarelo,Geuvânio,90+4
6829,Atletico-MG,Amarelo,Rómulo Otero,34
6829,Athletico-PR,Amarelo,Thonny Anderson,43
6828,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,76
6828,Gremio,Amarelo,Pepê,86
6828,Gremio,Amarelo,Matheus Henrique de Souza,45
6828,Palmeiras,Amarelo,Thiago dos Santos,50
6828,Gremio,Amarelo,Diego Tardelli,82
6830,Goias,Amarelo,Rafael Moura,86
6830,Bahia,Amarelo,Alejandro Guerra,49
6830,Goias,Amarelo,Michael Richard Delgado de Oliveira,86
6830,Bahia,Amarelo,João Pedro Maturano dos Santos,37
6831,Botafogo-RJ,Amarelo,João Paulo,90+3
6831,Botafogo-RJ,Amarelo,Gatito Fernández,49
6831,Corinthians,Amarelo,Fagner,87
6831,Botafogo-RJ,Amarelo,Fernando Peixoto Costanza,70
6831,Botafogo-RJ,Amarelo,Diego Souza,22
6831,Corinthians,Amarelo,Clayson Henrique da Silva Vieira,71
6833,Internacional,Amarelo,Rafael Sóbis,90+5
6833,Internacional,Amarelo,Edenílson Andrade dos Santos,88
6833,Fortaleza,Amarelo,Gabriel Dias de Oliveira,61
6833,Internacional,Amarelo,Rodrigo Moledo,89
6833,Internacional,Amarelo,Rodrigo Lindoso,75
6833,Fortaleza,Amarelo,Carlos Emiliano Pereira,24
6834,Chapecoense,Amarelo,Douglas Silva Bacelar,90
6834,Avai,Vermelho,Matheus Barbosa Teixeira,57
6834,Chapecoense,Vermelho,Hiago,51
6832,Ceara,Amarelo,Luiz Otávio,81
6832,Ceara,Amarelo,Samuel Xavier,32
6832,Ceara,Amarelo,Fabinho,59
6832,Sao Paulo,Amarelo,Juanfran,87
6835,CSA,Amarelo,Apodi,36
6835,Fluminense,Amarelo,Allan Rodrigues de Souza,16
6835,CSA,Amarelo,Alan Henrique Costa,72
6835,Fluminense,Amarelo,Yuri Oliveira Lima,37
6846,Internacional,Amarelo,Andrés D'Alessandro,7
6846,Goias,Amarelo,Rafael Vaz,78
6846,Goias,Amarelo,Alan Ruschel,49
6846,Internacional,Amarelo,Martín Sarrafiore,89
6846,Goias,Amarelo,Léo Sena,85
6846,Goias,Amarelo,Michael Richard Delgado de Oliveira,67
6847,Chapecoense,Amarelo,Maurício Ramos,25
6847,Botafogo-RJ,Amarelo,Luiz Fernando Moraes dos Santos,66
6847,Chapecoense,Amarelo,Bruno Pacheco,69
6847,Botafogo-RJ,Amarelo,Rhuan,82
6847,Botafogo-RJ,Amarelo,Gabriel Costa França,40
6849,Athletico-PR,Amarelo,Guilherme Camacho,79
6849,Athletico-PR,Amarelo,Wellington Aparecido Martins,7
6849,Gremio,Amarelo,Matheus Henrique de Souza,63
6849,Gremio,Amarelo,Bruno Cortês,51
6849,Athletico-PR,Amarelo,Nikão,66
6849,Gremio,Amarelo,Michel Ferreira dos Santos,74
6849,Gremio,Vermelho,Diego Tardelli,67
6849,Gremio,Amarelo,Walter Kannemann,61
6848,Bahia,Amarelo,Flávio Medeiros da Silva,31
6848,Atletico-MG,Amarelo,Rómulo Otero,69
6851,Avai,Amarelo,Richard Franco,76
6850,Ceara,Vermelho,Samuel Xavier,84
6850,Flamengo,Amarelo,Victor Vinícius Coelho Santos,57
6850,Flamengo,Amarelo,Rodrigo Caio,90+3
6850,Ceara,Amarelo,Andrevaldo Santos,45+5
6852,Fluminense,Amarelo,Daniel Sampaio Simões,86
6852,Palmeiras,Amarelo,Weverton Pereira da Silva,90+3
6852,Palmeiras,Amarelo,Victor Luis,65
6852,Fluminense,Amarelo,Nino,90+3
6852,Fluminense,Amarelo,Rodrigo Junior Paula Silva,44
6852,Palmeiras,Amarelo,Willian Gomes de Siqueira,72
6852,Palmeiras,Amarelo,Hyoran,42
6853,Santos,Vermelho,Yeferson Soteldo,90+8
6853,Fortaleza,Amarelo,Paulo Roberto Valoura Junior,75
6853,Santos,Amarelo,Jean Mota Oliveira de Souza,90+1
6853,Santos,Amarelo,Evandro Goebel,60
6853,Santos,Amarelo,Luan Peres Petroni,36
6853,Santos,Amarelo,Marcos Rogério Ricci Lopes,31
6853,Santos,Vermelho,Marcos Rogério Ricci Lopes,90+9
6853,Fortaleza,Amarelo,Felipe,27
6853,Santos,Amarelo,Yeferson Soteldo,63
6853,Santos,Amarelo,Lucas Veríssimo,47
6853,Santos,Amarelo,Derlis González,35
6853,Santos,Amarelo,Eduardo Sasha,8
6854,Sao Paulo,Amarelo,Luan Vinícius da Silva Santos,77
6854,Sao Paulo,Amarelo,Juanfran,53
6854,Vasco,Amarelo,Raul,89
6854,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,54
6854,Sao Paulo,Amarelo,Danilo Neves,41
6854,Vasco,Amarelo,Marcos Antônio Candido Ferreira Júnior,44
6855,CSA,Amarelo,João Vitor Lima Gomes,74
6855,CSA,Amarelo,Jordi,30
6855,CSA,Amarelo,Jonatan Gómez,57
6855,CSA,Amarelo,Euller,24
6856,Botafogo-RJ,Amarelo,Joel Carli,57
6856,Internacional,Amarelo,Edenílson Andrade dos Santos,90+4
6856,Internacional,Amarelo,Rodrigo Lindoso,61
6856,Botafogo-RJ,Amarelo,Alex Paulo Menezes Santana,52
6856,Internacional,Amarelo,Uendel Pereira Gonçalves,90+3
6857,Ceara,Amarelo,Luiz Otávio,90
6857,Ceara,Amarelo,Cristovam,64
6857,Ceara,Amarelo,Andrevaldo Santos,60
6857,Athletico-PR,Amarelo,Vitor Hugo Naum dos Santos,45
6857,Athletico-PR,Vermelho,Vitor Hugo Naum dos Santos,62
6857,Ceara,Amarelo,João Lucas Cardoso,90+1
6857,Ceara,Amarelo,Mateus Gonçalves Martins,89
6857,Ceara,Amarelo,William,62
6857,Ceara,Amarelo,Thiago Galhardo,35
6857,Athletico-PR,Amarelo,Robson Bambu,32
6859,Flamengo,Amarelo,Victor Vinícius Coelho Santos,55
6859,Palmeiras,Amarelo,Willian Gomes de Siqueira,82
6859,Flamengo,Amarelo,Rafinha,34
6858,Avai,Amarelo,Wesley Soares Xavier,83
6858,Avai,Amarelo,Richard Franco,63
6858,Fluminense,Amarelo,Allan Rodrigues de Souza,90+2
6858,Fluminense,Amarelo,Guilherme Milhomem Gusmão,77
6858,Fluminense,Amarelo,Nenê,34
6858,Avai,Amarelo,João Paulo,76
6858,Avai,Amarelo,Leonardo Moreira Morais,40
6858,Fluminense,Amarelo,Marcos Felipe de Freitas Monteiro,90+1
6858,Fluminense,Amarelo,Luccas Claro,61
6860,Goias,Amarelo,Michael Richard Delgado de Oliveira,48
6860,Fortaleza,Amarelo,Kieza,75
6860,Fortaleza,Amarelo,Juan Quintero Fletcher,48
6860,Fortaleza,Amarelo,Marlon,90+4
6860,Fortaleza,Amarelo,Gabriel Dias de Oliveira,64
6861,Bahia,Amarelo,Ronaldo da Silva Souza,45+3
6861,Bahia,Vermelho,Ronaldo da Silva Souza,63
6861,CSA,Amarelo,Apodi,29
6861,Bahia,Amarelo,Artur Victor Guimarães,90+4
6861,Bahia,Amarelo,Gilberto Oliveira Souza Junior,18
6861,CSA,Amarelo,Alan Henrique Costa,62
6861,CSA,Amarelo,Euller,19
6861,Bahia,Amarelo,Flávio Medeiros da Silva,90+2
6862,Atletico-MG,Amarelo,Fábio Santos,74
6862,Atletico-MG,Amarelo,Maicon,45
6862,Atletico-MG,Amarelo,Patric Cabral Lalau,58
6862,Corinthians,Amarelo,Gustavo,65
6863,Santos,Amarelo,Alison Lopes Ferreira,73
6863,Santos,Amarelo,Mário Sérgio Santos Costa,37
6863,Chapecoense,Amarelo,Douglas Silva Bacelar,83
6863,Chapecoense,Amarelo,Dalberto,38
6863,Santos,Amarelo,Evandro Goebel,53
6863,Chapecoense,Amarelo,Willian José de Souza,89
6863,Chapecoense,Amarelo,Caique Sá,80
6865,Vasco,Amarelo,Rossicley Pereira da Silva,62
6865,Cruzeiro,Amarelo,Fred,90+5
6865,Cruzeiro,Amarelo,Éderson,45+2
6865,Vasco,Amarelo,Fredy Guarín,90+2
6865,Vasco,Amarelo,Richard Candido Coelho,45+1
6865,Cruzeiro,Amarelo,Marquinhos,90+4
6866,Athletico-PR,Amarelo,Léo Pereira,73
6866,Santos,Amarelo,Diego Pituca,88
6866,Santos,Amarelo,Luan Peres Petroni,34
6866,Athletico-PR,Amarelo,Márcio Azevedo,90+1
6866,Santos,Amarelo,Mário Sérgio Santos Costa,90+1
6866,Santos,Amarelo,Gustavo Henrique Vernes,88
6866,Santos,Vermelho,Luan Peres Petroni,68
6868,Atletico-MG,Amarelo,Patric Cabral Lalau,90+1
6868,Botafogo-RJ,Amarelo,Luiz Fernando Moraes dos Santos,46
6868,Botafogo-RJ,Amarelo,Diego Souza,89
6868,Botafogo-RJ,Amarelo,Cícero Santos,38
6867,Ceara,Amarelo,Fabinho,37
6867,Corinthians,Amarelo,Clayson Henrique da Silva Vieira,77
6867,Corinthians,Amarelo,Manoel Messias Silva Carvalho,32
6867,Ceara,Vermelho,Lima,70
6867,Ceara,Amarelo,João Lucas Cardoso,83
6867,Ceara,Amarelo,Lima,18
6867,Corinthians,Amarelo,Carlos Augusto Zopolato Neves,40
6867,Corinthians,Amarelo,Gabriel Girotto Franco,20
6869,Chapecoense,Amarelo,Gustavo Campanharo,15
6869,CSA,Amarelo,João Vitor Lima Gomes,3
6869,CSA,Amarelo,Jean Cléber,37
6869,CSA,Vermelho,João Vitor Lima Gomes,55
6870,Fluminense,Amarelo,Yony González,54
6870,Fluminense,Vermelho,Douglas Moreira,77
6870,Fluminense,Amarelo,Douglas Moreira,70
6870,Fortaleza,Amarelo,Paulo Marcos de Jesus Ribeiro,48
6870,Fortaleza,Vermelho,Paulo Marcos de Jesus Ribeiro,70
6871,Sao Paulo,Amarelo,Bruno Alves,36
6871,Sao Paulo,Amarelo,Danilo Neves,12
6871,Internacional,Amarelo,Víctor Cuesta,72
6871,Internacional,Amarelo,Rodrigo Lindoso,26
6871,Sao Paulo,Amarelo,Vitor Bueno,18
6871,Internacional,Amarelo,Uendel Pereira Gonçalves,90
6871,Internacional,Amarelo,Rafael Sóbis,43
6872,Cruzeiro,Vermelho,Egídio de Araújo Pereira Júnior,90+2
6872,Cruzeiro,Amarelo,Edílson Mendes Guimarães,45+2
6872,Cruzeiro,Amarelo,Egídio de Araújo Pereira Júnior,33
6872,Cruzeiro,Amarelo,Carlos de Menezes Júnior,84
6872,Cruzeiro,Amarelo,Ariel Cabral,38
6873,Palmeiras,Amarelo,Weverton Pereira da Silva,66
6873,Palmeiras,Amarelo,Edu Dracena,29
6873,Goias,Amarelo,Rafael Diniz Alves e Silva,52
6873,Palmeiras,Amarelo,Matheus Fernandes,77
6873,Palmeiras,Amarelo,José Rafael Vivian,53
6873,Palmeiras,Amarelo,Diogo Barbosa,26
6874,Vasco,Vermelho,Ricardo Graça,42
6874,Bahia,Amarelo,Arthur Caike do Nascimento Cruz,80
6874,Vasco,Amarelo,Fellipe Bastos,89
6874,Bahia,Vermelho,Arthur Caike do Nascimento Cruz,82
6874,Bahia,Amarelo,Douglas Friedrich,90+1
6874,Bahia,Amarelo,Flávio Medeiros da Silva,71
6874,Vasco,Amarelo,Richard Candido Coelho,42
6875,Avai,Amarelo,Lourenço,74
6876,Fluminense,Amarelo,Igor Julião,90+6
6876,Fluminense,Amarelo,Nenê,34
6876,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,66
6876,Fluminense,Amarelo,Francisco Evanilson de Lima Barbosa,45+5
6878,Ceara,Amarelo,William,57
6878,Ceara,Amarelo,Eduardo Brock,45+2
6880,Internacional,Amarelo,Andrés D'Alessandro,90+7
6880,Internacional,Amarelo,Neilton Mestzk,57
6880,Atletico-MG,Amarelo,Rómulo Otero,45+3
6880,Internacional,Amarelo,Natanael Batista Pimenta,69
6880,Internacional,Amarelo,Paolo Guerrero,47
6879,CSA,Amarelo,Héctor Bustamante,56
6879,Sao Paulo,Amarelo,Gabriel Sara,79
6879,Sao Paulo,Vermelho,Hélio Junio Nunes de Castro,48
6879,Sao Paulo,Amarelo,Léo Pelé,90
6879,Sao Paulo,Amarelo,Hélio Junio Nunes de Castro,42
6881,Palmeiras,Amarelo,José Rafael Vivian,59
6882,Goias,Amarelo,Leandro Barcia Montero,30
6882,Gremio,Amarelo,Darlan Mendes,17
6883,Vasco,Amarelo,Yago Pikachu,85
6883,Chapecoense,Amarelo,Maurício Ramos,82
6883,Chapecoense,Amarelo,Caique Sá,11
6883,Vasco,Amarelo,Henrique Silva Milagres,42
6883,Chapecoense,Amarelo,Elicarlos,76
6885,Fortaleza,Amarelo,Gabriel Dias de Oliveira,86
6885,Bahia,Amarelo,Shaylon,88
6885,Fortaleza,Amarelo,Carlos Emiliano Pereira,32
6877,Santos,Amarelo,Mário Sérgio Santos Costa,16
6877,Flamengo,Amarelo,Gabriel Barbosa,42
6877,Santos,Amarelo,Carlos Andrés Sánchez,86
6877,Flamengo,Amarelo,Rodinei de Almeida,90
6877,Flamengo,Amarelo,Filipe Luís,20
6884,Avai,Amarelo,Marcos Roberto da Silva Barbosa,55
6884,Avai,Amarelo,Márcio Rodrigues Velasco,71
6884,Athletico-PR,Amarelo,Vitor Hugo Naum dos Santos,78
6888,Sport,Amarelo,Rafael,54
6888,Ceara,Amarelo,Fernando Sobral,55
6888,Ceara,Amarelo,Fabinho,33
6888,Sport,Amarelo,Elton Rodrigues Brandão,68
6888,Sport,Amarelo,Adryelson,46
6888,Ceara,Amarelo,Samuel Xavier,48
6887,Coritiba,Amarelo,Rodolfo,82
6887,Coritiba,Amarelo,Wellissol,67
6887,Internacional,Amarelo,Víctor Cuesta,59
6887,Internacional,Amarelo,Renzo Saravia,15
6887,Coritiba,Amarelo,Luiz Ricardo Alves,75
6887,Internacional,Amarelo,Bruno Praxedes,66
6887,Internacional,Amarelo,Bruno Fuchs,48
6886,Fortaleza,Vermelho,Juan Quintero Fletcher,69
6886,Fortaleza,Amarelo,Felipe,81
6886,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,74
6886,Fortaleza,Amarelo,Paulo Marcos de Jesus Ribeiro,84
6886,Fortaleza,Amarelo,Paulo Roberto Valoura Junior,38
6886,Athletico-PR,Amarelo,Kawan,72
6890,Flamengo,Amarelo,Pedro,90+5
6890,Flamengo,Amarelo,Bruno Henrique,64
6890,Atletico-MG,Amarelo,Gabriel Costa França,38
6890,Flamengo,Amarelo,Rafinha,72
6890,Atletico-MG,Amarelo,Allan Rodrigues de Souza,72
6889,Bragantino,Amarelo,Ricardo Ryller,64
6891,Gremio,Amarelo,Luis Manuel Orejuela,68
6891,Fluminense,Amarelo,Igor Julião,43
6891,Gremio,Amarelo,Bruno Cortês,74
6891,Fluminense,Amarelo,Michel Araújo,73
6891,Fluminense,Amarelo,Yuri Oliveira Lima,35
6896,Athletico-PR,Amarelo,Lucas Halter,59
6896,Athletico-PR,Amarelo,Jonathan Cícero Moreira,42
6896,Goias,Amarelo,Rafael Vaz,89
6896,Athletico-PR,Amarelo,Thiago Heleno,45+12
6896,Goias,Amarelo,Victor Andrade,90+2
6896,Goias,Amarelo,Daniel Bessa,21
6898,Bragantino,Amarelo,Ricardo Ryller,25
6898,Botafogo-RJ,Amarelo,Matheus Babi,43
6898,Bragantino,Amarelo,Fabrício Bruno,90+2
6898,Bragantino,Amarelo,Matheus Jesus,23
6897,Corinthians,Amarelo,Gabriel Girotto Franco,90+3
6899,Coritiba,Amarelo,Nathan Silva,68
6899,Coritiba,Amarelo,Matheus Galdezani,41
6899,Coritiba,Amarelo,Yan Sasse,87
6899,Coritiba,Amarelo,Rodolfo,45+2
6899,Coritiba,Amarelo,Luiz Ricardo Alves,38
6900,Flamengo,Vermelho,Diego Alves,83
6900,Atletico-GO,Amarelo,Edson Felipe da Cruz,82
6900,Flamengo,Amarelo,Rafinha,69
6901,Ceara,Amarelo,Luiz Otávio,72
6901,Ceara,Amarelo,Fernando Prass,64
6901,Ceara,Amarelo,Leandro Carvalho,72
6901,Gremio,Amarelo,Lucas Silva Borges,73
6902,Fluminense,Amarelo,Wellington Alves da Silva,78
6902,Fluminense,Amarelo,Fred,16
6902,Palmeiras,Amarelo,Gabriel Menino,51
6902,Fluminense,Amarelo,Francisco Evanilson de Lima Barbosa,66
6902,Palmeiras,Amarelo,Gustavo Scarpa,90+3
6902,Palmeiras,Amarelo,Luan Garcia Teixeira,29
6903,Sao Paulo,Amarelo,Bruno Alves,85
6903,Fortaleza,Amarelo,Jackson de Souza,27
6903,Fortaleza,Amarelo,Osvaldo Filho,58
6904,Internacional,Amarelo,Edenílson Andrade dos Santos,56
6904,Santos,Amarelo,Kaio Jorge,79
6904,Internacional,Amarelo,Moisés Roberto Barbosa,78
6904,Santos,Amarelo,Mário Sérgio Santos Costa,81
6904,Santos,Amarelo,Lucas Veríssimo,74
6905,Vasco,Amarelo,Andrey,70
6905,Sport,Amarelo,Hernane Vidal de Souza,79
6905,Sport,Amarelo,Willian Farias,29
6905,Sport,Vermelho,Ronaldo Henrique Silva,90+8
6905,Vasco,Amarelo,Gabriel Pec,5
6905,Sport,Amarelo,Marquinhos,68
6907,Coritiba,Vermelho,Renê Júnior,57
6907,Coritiba,Amarelo,Rodolfo,90+1
6907,Coritiba,Amarelo,Nathan Silva,73
6907,Coritiba,Amarelo,Renê Júnior,34
6907,Flamengo,Amarelo,Bruno Henrique,71
6907,Coritiba,Amarelo,Ruy Franco de Almeida Junior,90+1
6907,Coritiba,Amarelo,Jonathan Francisco Lemos,45
6907,Flamengo,Amarelo,Diego Ribas,87
6907,Flamengo,Amarelo,Gerson Santos da Silva,55
6906,Gremio,Amarelo,Walter Kannemann,45+3
6906,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,77
6906,Gremio,Amarelo,Matheus Henrique de Souza,81
6906,Corinthians,Amarelo,Leonardo Natel,90+3
6906,Corinthians,Amarelo,Gabriel Girotto Franco,38
6908,Palmeiras,Amarelo,Lucas Rafael Araújo Lima,90+1
6908,Goias,Amarelo,Luiz Gustavo,63
6908,Goias,Amarelo,Daniel Bessa,86
6908,Goias,Amarelo,Juan de Dios Pintado Leines,41
6909,Atletico-MG,Amarelo,Cláudio Rodrigues Gomes,55
6909,Ceara,Amarelo,Fabinho,76
6909,Ceara,Amarelo,Luiz Otávio,25
6909,Atletico-MG,Amarelo,Hyoran,8
6909,Ceara,Amarelo,Lima,72
6909,Ceara,Amarelo,William,3
6910,Bahia,Amarelo,Ronaldo da Silva Souza,56
6910,Bragantino,Amarelo,Ricardo Ryller,49
6911,Vasco,Amarelo,Cayo Tenório,66
6911,Sao Paulo,Amarelo,Robert Arboleda,81
6911,Sao Paulo,Amarelo,Pablo Felipe Teixeira,38
6911,Sao Paulo,Amarelo,Igor Gomes,27
6911,Vasco,Amarelo,Bruno Gomes,47
6911,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,69
6911,Sao Paulo,Amarelo,Liziero,36
6912,Fluminense,Amarelo,Douglas Moreira,23
6912,Internacional,Amarelo,Gabriel Boschilia,56
6912,Fluminense,Amarelo,Nino,47
6912,Internacional,Amarelo,Edenílson Andrade dos Santos,84
6913,Sport,Amarelo,Ricardinho,66
6913,Atletico-GO,Vermelho,Dudu,64
6913,Atletico-GO,Amarelo,Dudu,62
6913,Sport,Amarelo,Willian Farias,48
6914,Fortaleza,Amarelo,Paulo Roberto Valoura Junior,83
6914,Botafogo-RJ,Amarelo,Caio Alexandre,18
6914,Fortaleza,Amarelo,Paulo Marcos de Jesus Ribeiro,58
6915,Athletico-PR,Amarelo,Richard Candido Coelho,74
6915,Santos,Amarelo,Alison Lopes Ferreira,54
6916,Flamengo,Amarelo,Filipe Luís,34
6916,Gremio,Amarelo,Pedro Geromel,87
6916,Gremio,Amarelo,Diego Souza,8
6916,Flamengo,Amarelo,João Lucas de Almeida Carvalho,53
6916,Flamengo,Amarelo,Gabriel Barbosa,34
6916,Gremio,Amarelo,Walter Kannemann,86
6917,Bragantino,Amarelo,Edimar Fraga,76
6917,Bragantino,Amarelo,Matheus Jesus,51
6917,Fluminense,Amarelo,Paulo Henrique Ganso,86
6917,Fluminense,Amarelo,Francisco Evanilson de Lima Barbosa,62
6917,Fluminense,Amarelo,Nenê,30
6917,Bragantino,Amarelo,Lucas Evangelista,90+8
6917,Bragantino,Amarelo,Luis Phelipe,70
6917,Bragantino,Amarelo,Artur Victor Guimarães,43
6917,Fluminense,Amarelo,Igor Julião,66
6917,Fluminense,Amarelo,Yuri Oliveira Lima,58
6918,Athletico-PR,Amarelo,Fernando Canesin,86
6918,Athletico-PR,Amarelo,Wellington Aparecido Martins,34
6918,Athletico-PR,Amarelo,Thiago Heleno,90+5
6918,Athletico-PR,Amarelo,Vitor Hugo Naum dos Santos,59
6918,Athletico-PR,Amarelo,Khellven Douglas Silva Oliveira,24
6920,Internacional,Vermelho,William Pottker,56
6920,Internacional,Amarelo,Marcelo Lomba,79
6920,Internacional,Amarelo,Damián Musto,15
6920,Atletico-GO,Amarelo,Everton Felipe,56
6920,Internacional,Amarelo,Matheus Jussa,44
6920,Atletico-GO,Amarelo,Jean Paulo Fernandes Filho,88
6920,Atletico-GO,Amarelo,Éder,22
6919,Goias,Amarelo,Sandro,53
6919,Goias,Amarelo,Rafael Vaz,45+2
6919,Fortaleza,Amarelo,Bruno Ferreira Melo,79
6919,Goias,Amarelo,José Joaquim de Carvalho,50
6919,Goias,Amarelo,Luiz Gustavo,28
6919,Fortaleza,Amarelo,Juan Quintero Fletcher,19
6921,Corinthians,Amarelo,Lucas Piton,73
6921,Coritiba,Amarelo,Patrick de Oliveira Vieira,28
6921,Coritiba,Vermelho,Yan Sasse,15
6921,Corinthians,Amarelo,Ángelo Araos,17
6922,Botafogo-RJ,Amarelo,Federico Barrandeguy Martino,76
6922,Botafogo-RJ,Amarelo,Danilo Barcelos,79
6923,Sport,Amarelo,Iago Maidana,36
6923,Sport,Amarelo,Ronaldo Henrique Silva,28
6923,Santos,Amarelo,Lucas Braga Ribeiro,73
6923,Sport,Amarelo,Willian Farias,90+7
6923,Sport,Amarelo,Bruninho,30
6923,Sport,Amarelo,Adryelson,23
6923,Santos,Amarelo,Yeferson Soteldo,36
6924,Ceara,Amarelo,Leandro Carvalho,61
6924,Ceara,Amarelo,Lima,44
6924,Vasco,Amarelo,Andrey,44
6924,Ceara,Amarelo,Samuel Xavier,45+1
6924,Vasco,Amarelo,Henrique Silva Milagres,60
6924,Vasco,Amarelo,Ricardo Graça,33
6925,Sao Paulo,Amarelo,Gabriel Sara,90
6925,Bahia,Amarelo,José Carlos Cracco Neto,90+6
6925,Sao Paulo,Amarelo,Vitor Bueno,30
6925,Bahia,Amarelo,Gregore,60
6926,Athletico-PR,Amarelo,Pedro Henrique Ribeiro Gonçalves,90+4
6926,Athletico-PR,Amarelo,Wellington Aparecido Martins,76
